사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2019012700100030,2019년 1월 27일 01시,일요일,서울특별시 강서구 마곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,승용,남,58세,경상
2019012700100169,2019년 1월 27일 13시,일요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,이륜,남,64세,중상
2019012700100196,2019년 1월 27일 14시,일요일,서울특별시 강서구 방화동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,이륜,남,58세,중상
2019012700100325,2019년 1월 27일 19시,일요일,서울특별시 강서구 화곡동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,41세,상해없음,승용,남,58세,상해없음
2019012800100039,2019년 1월 28일 02시,월요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,23세,상해없음,보행자,남,24세,경상
2019012800100313,2019년 1월 28일 12시,월요일,서울특별시 강서구 등촌동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,65세,부상신고
2019012800100524,2019년 1월 28일 18시,월요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,58세,상해없음,자전거,남,15세,경상
2019012900100337,2019년 1월 29일 16시,화요일,서울특별시 강서구 마곡동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,46세,경상,승용,남,27세,상해없음
2019012900100338,2019년 1월 29일 16시,화요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,52세,상해없음,보행자,남,46세,경상
2019013000100035,2019년 1월 30일 02시,수요일,서울특별시 강서구 화곡동,중상사고,0,2,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,경상,승용,여,46세,중상
2019013000100090,2019년 1월 30일 08시,수요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,56세,상해없음,승용,남,57세,상해없음
2019013000100344,2019년 1월 30일 16시,수요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,승용,여,45세,경상
2019013000100413,2019년 1월 30일 18시,수요일,서울특별시 강서구 등촌동,경상사고,0,0,5,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,59세,상해없음,보행자,여,54세,경상
2019013100100037,2019년 1월 31일 02시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,남,77세,경상
2019013100100239,2019년 1월 31일 12시,목요일,서울특별시 강서구 마곡동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,30세,상해없음,자전거,남,75세,경상
2019013100100327,2019년 1월 31일 15시,목요일,서울특별시 강서구 등촌동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,승용,남,45세,경상
2019013100100482,2019년 1월 31일 19시,목요일,서울특별시 강서구 방화동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,65세,상해없음,보행자,남,30세,중상
2019013100100559,2019년 1월 31일 21시,목요일,서울특별시 강서구 가양동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,승용,남,49세,상해없음,승용,남,48세,중상
2019020100100089,2019년 2월 1일 06시,금요일,서울특별시 강서구 등촌동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,원동기,남,36세,중상,승합,남,56세,상해없음
2019020100100416,2019년 2월 1일 16시,금요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,40세,상해없음,보행자,여,81세,중상
2019020100100447,2019년 2월 1일 17시,금요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,56세,상해없음,이륜,남,45세,경상
2019020100100448,2019년 2월 1일 17시,금요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,25세,상해없음,보행자,여,46세,경상
2019020200100094,2019년 2월 2일 04시,토요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,승용,남,33세,상해없음,승용,남,68세,경상
2019020200100566,2019년 2월 2일 23시,토요일,서울특별시 강서구 방화동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,38세,경상
2019020300100018,2019년 2월 3일 00시,일요일,서울특별시 강서구 개화동,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,59세,부상신고,,,,
2019020300100035,2019년 2월 3일 01시,일요일,서울특별시 강서구 가양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,여,53세,경상
2019020300100192,2019년 2월 3일 11시,일요일,서울특별시 강서구 등촌동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승합,남,74세,상해없음,보행자,남,58세,중상
2019020300100235,2019년 2월 3일 13시,일요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,70세,상해없음,승합,남,38세,상해없음
2019020400100065,2019년 2월 4일 04시,월요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 보도통행중,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,보행자,남,59세,경상
2019020400100076,2019년 2월 4일 06시,월요일,서울특별시 강서구 마곡동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,승합,남,51세,경상
2019020400100164,2019년 2월 4일 13시,월요일,서울특별시 강서구 가양동,경상사고,0,0,1,0,차대차 - 정면충돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,남,63세,상해없음,승합,남,45세,경상
2019020400100189,2019년 2월 4일 14시,월요일,서울특별시 강서구 화곡동,경상사고,0,0,3,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,45세,상해없음,승용,여,31세,경상
2019020400100229,2019년 2월 4일 16시,월요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,27세,경상,승용,남,60세,상해없음
2019020400100251,2019년 2월 4일 17시,월요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,남,53세,경상
2019020500100131,2019년 2월 5일 13시,화요일,서울특별시 강서구 가양동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,50세,상해없음,승용,남,35세,경상
2019020600100071,2019년 2월 6일 07시,수요일,서울특별시 강서구 공항동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승합,여,51세,상해없음,승합,남,20세,상해없음
2019020600100340,2019년 2월 6일 22시,수요일,서울특별시 강서구 화곡동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,58세,상해없음,승용,남,43세,경상
2019020700100070,2019년 2월 7일 05시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,자전거,남,64세,경상
2019020700100238,2019년 2월 7일 13시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,보행자,남,59세,경상
2019020700100404,2019년 2월 7일 18시,목요일,서울특별시 강서구 방화동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,자전거,남,33세,경상
2019020700100449,2019년 2월 7일 19시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,승용,남,54세,경상
2019020700100450,2019년 2월 7일 19시,목요일,서울특별시 강서구 등촌동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,60세,상해없음,,,,
2019020800100114,2019년 2월 8일 09시,금요일,서울특별시 강서구 방화동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,26세,상해없음,보행자,여,70세,경상
2019020800100427,2019년 2월 8일 20시,금요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,77세,상해없음,이륜,남,19세,경상
2019020800100428,2019년 2월 8일 20시,금요일,서울특별시 강서구 염창동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,여,50세,경상
2019020800100429,2019년 2월 8일 20시,금요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,32세,상해없음,승용,남,31세,경상
2019020900100057,2019년 2월 9일 03시,토요일,서울특별시 강서구 등촌동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,이륜,남,70세,중상
2019020900100188,2019년 2월 9일 12시,토요일,서울특별시 강서구 방화동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,자전거,남,56세,경상,자전거,여,58세,경상
2019020900100243,2019년 2월 9일 14시,토요일,서울특별시 강서구 방화동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,40세,기타불명,이륜,남,31세,부상신고
2019020900100313,2019년 2월 9일 17시,토요일,서울특별시 강서구 마곡동,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,48세,중상,승합,남,57세,상해없음
2019020900100446,2019년 2월 9일 23시,토요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,개인형이동수단(PM),남,37세,경상
2019021000100084,2019년 2월 10일 07시,일요일,서울특별시 강서구 내발산동,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,71세,상해없음,승용,남,28세,중상
2019021000100228,2019년 2월 10일 17시,일요일,서울특별시 강서구 가양동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,18세,상해없음,이륜,남,44세,경상
2019021000100340,2019년 2월 10일 22시,일요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로부근,승용,남,63세,상해없음,,,,
2019021100100062,2019년 2월 11일 06시,월요일,서울특별시 강서구 염창동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,승용,여,60세,상해없음,승용,남,43세,경상
2019021100100297,2019년 2월 11일 15시,월요일,서울특별시 강서구 개화동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,61세,상해없음,,,,
2019021100100426,2019년 2월 11일 19시,월요일,서울특별시 강서구 등촌동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,49세,상해없음,이륜,남,33세,중상
2019021100100497,2019년 2월 11일 21시,월요일,서울특별시 강서구 염창동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,27세,기타불명,승합,남,36세,상해없음
